,zone,code,pitch_type,ab_id,b_count,s_count,outs,pitch_num,on_1b,on_2b,on_3b,batter_id,g_id,inning,pitcher_id,stand,top,home_team,start_time,weather,wind,pitch_height,pitch_width,FF_height,FF_width,CH_height,CH_width,SL_height,SL_width,FC_height,FC_width,CU_height,CU_width,run_dif,run_total,batter_score
101,5.0,0,FF,2015006895.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,519184,201500091,1,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0,0.15384615384615385
102,12.0,0,FF,2015006895.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,519184,201500091,1,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,2,2,2,0,0,0,0,0,0,0,0,-1.0,1.0,0.08637873754152824
103,11.0,1,FF,2015006895.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,519184,201500091,1,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.058704453441295545
104,5.0,0,FF,2015006896.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,520471,201500091,1,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0,0.11518324607329843
105,11.0,0,FF,2015006896.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,520471,201500091,1,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.06790123456790123
106,11.0,0,FF,2015006896.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,520471,201500091,1,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.06790123456790123
107,11.0,0,FF,2015006897.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,605125,201500091,1,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.03954802259887006
108,13.0,0,FF,2015006897.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,605125,201500091,1,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.06321839080459771
109,11.0,0,FF,2015006897.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,605125,201500091,1,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.03954802259887006
110,13.0,0,CH,2015006897.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,605125,201500091,1,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-1.0,1.0,0.07216494845360824
111,8.0,0,FF,2015006898.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,429667,201500091,1,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,-1,0,0,0,0,0,0,0,0,0,-1.0,1.0,0.12177121771217712
112,14.0,0,FC,2015006898.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,429667,201500091,1,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,2,0,0,0,0,0,0,-2,2,0,0,-1.0,1.0,0.03389830508474576
113,13.0,0,FF,2015006898.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,429667,201500091,1,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.08187134502923976
114,3.0,0,FF,2015006898.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,429667,201500091,1,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,1,1,1,0,0,0,0,0,0,0,0,-1.0,1.0,0.043478260869565216
115,5.0,0,FF,2015006902.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,425796,201500091,2,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0,0.0905982905982906
116,5.0,0,SL,2015006902.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,425796,201500091,2,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0,0.08994708994708994
117,12.0,0,FF,2015006903.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,546318,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,2,2,2,0,0,0,0,0,0,0,0,-1.0,1.0,0.07768924302788845
118,12.0,0,FF,2015006903.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,546318,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,2,2,2,0,0,0,0,0,0,0,0,-1.0,1.0,0.07768924302788845
119,12.0,0,FF,2015006903.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,546318,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,2,2,2,0,0,0,0,0,0,0,0,-1.0,1.0,0.07768924302788845
120,11.0,0,FF,2015006903.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,546318,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.05652759084791386
121,4.0,0,FF,2015006903.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,546318,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-1.0,1.0,0.11458333333333333
122,13.0,1,CH,2015006903.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,546318,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-1.0,1.0,0.07589285714285714
123,11.0,0,FF,2015006904.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,514917,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.09782608695652174
124,4.0,0,FF,2015006904.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,514917,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-1.0,1.0,0.12831858407079647
125,13.0,0,CU,2015006904.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,514917,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,0,0,0,0,0,0,0,0,-2,-2,-1.0,1.0,0.033707865168539325
126,11.0,0,FF,2015006904.0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,514917,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.09782608695652174
127,3.0,0,FF,2015006904.0,2.0,2.0,1.0,5.0,0.0,0.0,1.0,514917,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,1,1,1,0,0,0,0,0,0,0,0,-1.0,1.0,0.08695652173913043
128,8.0,0,CU,2015006904.0,2.0,2.0,1.0,6.0,0.0,0.0,1.0,514917,201500091,2,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,0,0,0,0,0,0,0,0,-1,0,-1.0,1.0,0.12698412698412698
129,6.0,0,SL,2015006905.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,519237,201500091,2,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,0,0,0,0,-1,0,0,0,0,-1.0,1.0,0.10119047619047619
130,12.0,0,FF,2015006911.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,457711,201500091,3,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.03543307086614173
131,2.0,0,FF,2015006911.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,457711,201500091,3,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,0,1,0,0,0,0,0,0,0,0,0,-1.0,1.0,0.04375
132,13.0,0,SL,2015006911.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,457711,201500091,3,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,2,0,0,0,0,-2,2,0,0,0,0,-1.0,1.0,0.05194805194805195
133,6.0,0,FF,2015006911.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,457711,201500091,3,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-1.0,1.0,0.07792207792207792
134,2.0,0,FF,2015006911.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,457711,201500091,3,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,0,1,0,0,0,0,0,0,0,0,0,-1.0,1.0,0.04375
135,5.0,0,FF,2015006912.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,519184,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0,0.15384615384615385
136,14.0,0,CU,2015006912.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,519184,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,2,0,0,0,0,0,0,0,0,-2,2,-1.0,1.0,0.020080321285140562
137,11.0,0,CU,2015006912.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,519184,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,0,0,0,0,0,0,0,0,2,-2,-1.0,1.0,0.026785714285714284
138,11.0,0,FF,2015006912.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,519184,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.058704453441295545
139,11.0,0,CH,2015006912.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,519184,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,0,0,2,-2,0,0,0,0,0,0,-1.0,1.0,0.10638297872340426
140,14.0,0,FC,2015006912.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,519184,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,2,0,0,0,0,0,0,-2,2,0,0,-1.0,1.0,0.03389830508474576
141,2.0,0,FF,2015006913.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,520471,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,0,1,0,0,0,0,0,0,0,0,0,-1.0,1.0,0.14534883720930233
142,13.0,0,CU,2015006913.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,520471,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,0,0,0,0,0,0,0,0,-2,-2,-1.0,1.0,0.06217616580310881
143,11.0,0,FF,2015006913.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,520471,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.06790123456790123
144,14.0,0,FC,2015006913.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,520471,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,2,0,0,0,0,0,0,-2,2,0,0,-1.0,1.0,0.03389830508474576
145,8.0,1,CH,2015006913.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,520471,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,0,0,-1,0,0,0,0,0,0,0,-1.0,1.0,0.06837606837606838
146,1.0,0,FF,2015006914.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,605125,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,-1,1,-1,0,0,0,0,0,0,0,0,-1.0,1.0,0.060085836909871244
147,13.0,0,FF,2015006914.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,605125,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.06321839080459771
148,13.0,0,CU,2015006914.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,605125,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,0,0,0,0,0,0,0,0,-2,-2,-1.0,1.0,0.0481283422459893
149,6.0,1,FF,2015006914.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,605125,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,1,0,1,0,0,0,0,0,0,0,0,-1.0,1.0,0.07792207792207792
150,4.0,0,CU,2015006915.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,429667,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,0,0,0,0,0,0,0,0,-1,-1.0,1.0,0.043478260869565216
151,6.0,0,FF,2015006915.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,429667,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,1,0,1,0,0,0,0,0,0,0,0,-1.0,1.0,0.07792207792207792
152,13.0,0,CH,2015006915.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,429667,201500091,3,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-1.0,1.0,0.07547169811320754
153,14.0,0,SL,2015006922.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,425796,201500091,4,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-2.0,2.0,0.07947019867549669
154,8.0,0,SL,2015006922.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,425796,201500091,4,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,0,0,0,0,-1,0,0,0,0,0,-2.0,2.0,0.10919540229885058
155,14.0,0,FF,2015006922.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,425796,201500091,4,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.043795620437956206
156,11.0,0,FF,2015006923.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,546318,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.05652759084791386
157,14.0,0,FF,2015006923.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,546318,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,2,-2,2,0,0,0,0,0,0,0,0,-2.0,2.0,0.09863945578231292
158,11.0,0,FF,2015006923.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,546318,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.05652759084791386
159,13.0,0,FF,2015006923.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,546318,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.07531380753138076
160,11.0,0,FF,2015006923.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,546318,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.05652759084791386
161,14.0,0,FC,2015006923.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,546318,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,2,0,0,0,0,0,0,-2,2,0,0,-2.0,2.0,0.03389830508474576
162,7.0,0,CH,2015006923.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,546318,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,-1,0,0,-1,-1,0,0,0,0,0,0,-2.0,2.0,0.09448818897637795
163,11.0,0,FF,2015006924.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,514917,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.09782608695652174
164,1.0,0,FF,2015006924.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,514917,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,-1,1,-1,0,0,0,0,0,0,0,0,-2.0,2.0,0.09523809523809523
165,6.0,0,FC,2015006924.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,514917,201500091,4,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,1,0,0,0,0,0,0,0,1,0,0,-2.0,2.0,0.125
166,8.0,0,FF,2015006928.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,519237,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,-1,0,0,0,0,0,0,0,0,0,-2.0,2.0,0.12177121771217712
167,12.0,0,FF,2015006928.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,519237,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.048034934497816595
168,6.0,0,FF,2015006928.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,519237,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-2.0,2.0,0.057692307692307696
169,8.0,0,SL,2015006928.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,519237,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,0,0,0,0,-1,0,0,0,0,0,-2.0,2.0,0.10919540229885058
170,3.0,0,FF,2015006929.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,457711,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,-1,1,-1,0,0,0,0,0,0,0,0,-2.0,2.0,0.043478260869565216
171,6.0,0,FF,2015006929.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,457711,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-2.0,2.0,0.07792207792207792
172,7.0,0,SL,2015006929.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,457711,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,1,0,0,0,0,-1,1,0,0,0,0,-2.0,2.0,0.11538461538461539
173,12.0,0,FF,2015006929.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,457711,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.03543307086614173
174,14.0,0,FF,2015006929.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,457711,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.053164556962025315
175,7.0,0,FF,2015006929.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,457711,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,1,-1,1,0,0,0,0,0,0,0,0,-2.0,2.0,0.08717948717948718
176,11.0,0,FF,2015006929.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,457711,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,2,2,2,0,0,0,0,0,0,0,0,-2.0,2.0,0.06435006435006435
177,11.0,1,FF,2015006929.0,3.0,2.0,1.0,8.0,0.0,0.0,0.0,457711,201500091,5,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,2,2,2,0,0,0,0,0,0,0,0,-2.0,2.0,0.06435006435006435
178,11.0,0,FF,2015006930.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,519184,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.058704453441295545
179,7.0,1,CH,2015006930.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,519184,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,-1,0,0,-1,-1,0,0,0,0,0,0,-2.0,2.0,0.09448818897637795
180,11.0,0,FF,2015006931.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,520471,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.06790123456790123
181,4.0,0,FF,2015006931.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,520471,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-2.0,2.0,0.136986301369863
182,14.0,0,CU,2015006931.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,520471,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,2,0,0,0,0,0,0,0,0,-2,2,-2.0,2.0,0.06030150753768844
183,4.0,0,FF,2015006931.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,520471,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-2.0,2.0,0.136986301369863
184,9.0,1,FF,2015006932.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,605125,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,1,-1,1,0,0,0,0,0,0,0,0,-2.0,2.0,0.05228758169934641
185,11.0,0,CU,2015006933.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,429667,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,0,0,0,0,0,0,0,0,2,-2,-1.0,3.0,0.026785714285714284
186,8.0,0,CH,2015006933.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,429667,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,0,0,-1,0,0,0,0,0,0,0,-1.0,3.0,0.06837606837606838
187,4.0,0,FF,2015006933.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,429667,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-1.0,3.0,0.10375275938189846
188,11.0,0,FF,2015006933.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,429667,201500091,5,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,3.0,0.05389221556886228
189,6.0,0,FF,2015006938.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,425796,201500091,6,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-1.0,3.0,0.07792207792207792
190,8.0,0,FF,2015006938.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,425796,201500091,6,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,-1,0,0,0,0,0,0,0,0,0,-1.0,3.0,0.12177121771217712
191,11.0,0,FF,2015006939.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,546318,201500091,6,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,3.0,0.05652759084791386
192,13.0,0,FF,2015006939.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,546318,201500091,6,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-1.0,3.0,0.07531380753138076
193,8.0,0,CH,2015006939.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,546318,201500091,6,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,0,0,-1,0,0,0,0,0,0,0,-1.0,3.0,0.06837606837606838
194,8.0,0,CU,2015006939.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,546318,201500091,6,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",-1,0,0,0,0,0,0,0,0,0,-1,0,-1.0,3.0,0.12698412698412698
195,6.0,1,FF,2015006940.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,514917,201500091,6,453286,L,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,1,0,1,0,0,0,0,0,0,0,0,-1.0,3.0,0.125
196,1.0,0,SL,2015006941.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,519237,201500091,6,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",1,1,0,0,0,0,1,1,0,0,0,0,-1.0,3.0,0.05333333333333334
197,4.0,0,FF,2015006941.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,519237,201500091,6,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,1,0,1,0,0,0,0,0,0,0,0,-1.0,3.0,0.10375275938189846
198,6.0,0,FF,2015006941.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,519237,201500091,6,453286,R,False,0,1.6333333333333333,62,"3 mph, Out to CF",0,-1,0,-1,0,0,0,0,0,0,0,0,-1.0,3.0,0.057692307692307696
199,11.0,0,FF,2015011470.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,546318,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.05652759084791386
200,5.0,1,FF,2015011470.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,546318,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.15897435897435896
201,3.0,0,FF,2015011471.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,520471,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.09219858156028368
202,1.0,0,FF,2015011471.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,520471,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",1,-1,1,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.06358381502890173
203,14.0,0,FC,2015011471.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,520471,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",-2,2,0,0,0,0,0,0,-2,2,0,0,0.0,0.0,0.03389830508474576
204,2.0,0,FF,2015011471.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,520471,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14534883720930233
205,11.0,0,CU,2015011471.0,2.0,2.0,0.0,5.0,1.0,0.0,0.0,520471,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",2,-2,0,0,0,0,0,0,0,0,2,-2,0.0,0.0,0.02459016393442623
206,13.0,0,FF,2015011472.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,400284,201500152,1,453286,L,True,1,7.083333333333333,71,"4 mph, Out to RF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.06619385342789598
