,zone,code,pitch_type,ab_id,b_count,s_count,outs,pitch_num,on_1b,on_2b,on_3b,batter_id,g_id,inning,pitcher_id,stand,top,home_team,start_time,weather,wind,pitch_height,pitch_width,FF_height,FF_width,CH_height,CH_width,SL_height,SL_width,FC_height,FC_width,CU_height,CU_width,run_dif,run_total
2321,4.0,0,CH,2015124822.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,453568,201501654,5,453286,L,True,1,1.6,84,"2 mph, Out to LF",0,-1,0,0,0,-1,0,0,0,0,0,0,-1.0,5.0
2322,11.0,0,FF,2015124822.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,453568,201501654,5,453286,L,True,1,1.6,84,"2 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,5.0
2323,11.0,0,FF,2015124822.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,453568,201501654,5,453286,L,True,1,1.6,84,"2 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,5.0
2324,11.0,0,FF,2015124822.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,453568,201501654,5,453286,L,True,1,1.6,84,"2 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,5.0
2325,11.0,0,FF,2015124823.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,408314,201501654,5,453286,L,True,1,1.6,84,"2 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,5.0
2326,4.0,0,CH,2015124823.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,408314,201501654,5,453286,L,True,1,1.6,84,"2 mph, Out to LF",0,-1,0,0,0,-1,0,0,0,0,0,0,-1.0,5.0
2327,14.0,0,CU,2015124823.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,408314,201501654,5,453286,L,True,1,1.6,84,"2 mph, Out to LF",-2,2,0,0,0,0,0,0,0,0,-2,2,-1.0,5.0
2328,13.0,0,CH,2015124823.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,408314,201501654,5,453286,L,True,1,1.6,84,"2 mph, Out to LF",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-1.0,5.0
2329,12.0,0,FF,2015124824.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,471865,201501654,5,453286,L,True,1,1.6,84,"2 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,-1.0,5.0
2330,12.0,0,FF,2015124824.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,471865,201501654,5,453286,L,True,1,1.6,84,"2 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,-1.0,5.0
2331,5.0,0,CH,2015124829.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,471865,201501654,6,453286,L,True,1,1.6,84,"2 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,-1.0,5.0
2332,11.0,0,FF,2015124829.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,471865,201501654,6,453286,L,True,1,1.6,84,"2 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,5.0
2333,13.0,0,CH,2015124829.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,471865,201501654,6,453286,L,True,1,1.6,84,"2 mph, Out to LF",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-1.0,5.0
2334,5.0,1,FF,2015124829.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,471865,201501654,6,453286,L,True,1,1.6,84,"2 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,-1.0,5.0
2335,5.0,0,FF,2015124830.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,571448,201501654,6,453286,R,True,1,1.6,84,"2 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0
2336,4.0,0,FF,2015124830.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,571448,201501654,6,453286,R,True,1,1.6,84,"2 mph, Out to LF",0,1,0,1,0,0,0,0,0,0,0,0,0.0,6.0
2337,14.0,0,SL,2015124830.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,571448,201501654,6,453286,R,True,1,1.6,84,"2 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,6.0
2338,14.0,0,SL,2015124830.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,571448,201501654,6,453286,R,True,1,1.6,84,"2 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,6.0
2339,9.0,1,FF,2015124831.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,572019,201501654,6,453286,L,True,1,1.6,84,"2 mph, Out to LF",-1,1,-1,1,0,0,0,0,0,0,0,0,0.0,6.0
2340,14.0,0,SL,2015124832.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,502374,201501654,6,453286,R,True,1,1.6,84,"2 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,6.0
2341,9.0,0,FF,2015124832.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,502374,201501654,6,453286,R,True,1,1.6,84,"2 mph, Out to LF",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0,6.0
2342,8.0,0,SL,2015124832.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,502374,201501654,6,453286,R,True,1,1.6,84,"2 mph, Out to LF",-1,0,0,0,0,0,-1,0,0,0,0,0,0.0,6.0
2343,11.0,0,FF,2015124832.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,502374,201501654,6,453286,R,True,1,1.6,84,"2 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,0.0,6.0
2344,9.0,0,FF,2015124832.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,502374,201501654,6,453286,R,True,1,1.6,84,"2 mph, Out to LF",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0,6.0
2345,11.0,0,CH,2015124833.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,518614,201501654,6,453286,L,True,1,1.6,84,"2 mph, Out to LF",2,-2,0,0,2,-2,0,0,0,0,0,0,0.0,6.0
2346,11.0,0,CH,2015124833.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,518614,201501654,6,453286,L,True,1,1.6,84,"2 mph, Out to LF",2,-2,0,0,2,-2,0,0,0,0,0,0,0.0,6.0
2347,5.0,1,SL,2015124834.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,592621,201501654,6,453286,R,True,1,1.6,84,"2 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0
2348,9.0,0,SL,2015124835.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,488681,201501654,6,453286,R,True,1,1.6,84,"2 mph, Out to LF",-1,-1,0,0,0,0,-1,-1,0,0,0,0,1.0,7.0
2349,3.0,0,FF,2015124835.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,488681,201501654,6,453286,R,True,1,1.6,84,"2 mph, Out to LF",1,-1,1,-1,0,0,0,0,0,0,0,0,1.0,7.0
2350,5.0,0,FF,2015124835.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,488681,201501654,6,453286,R,True,1,1.6,84,"2 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0
2351,4.0,0,FF,2015130131.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453923,201501725,1,453286,L,False,0,7.25,68,"14 mph, Out to RF",0,-1,0,-1,0,0,0,0,0,0,0,0,-1.0,1.0
2352,5.0,0,FF,2015130131.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,453923,201501725,1,453286,L,False,0,7.25,68,"14 mph, Out to RF",0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0
2353,13.0,0,CH,2015130131.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,453923,201501725,1,453286,L,False,0,7.25,68,"14 mph, Out to RF",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-1.0,1.0
2354,5.0,0,FF,2015130132.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,622110,201501725,1,453286,R,False,0,7.25,68,"14 mph, Out to RF",0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0
2355,14.0,0,FF,2015130132.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,622110,201501725,1,453286,R,False,0,7.25,68,"14 mph, Out to RF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-1.0,1.0
2356,13.0,1,FF,2015130132.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,622110,201501725,1,453286,R,False,0,7.25,68,"14 mph, Out to RF",-2,2,-2,2,0,0,0,0,0,0,0,0,-1.0,1.0
2357,8.0,0,CU,2015130133.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,474832,201501725,1,453286,L,False,0,7.25,68,"14 mph, Out to RF",-1,0,0,0,0,0,0,0,0,0,-1,0,0.0,2.0
2358,13.0,0,CH,2015130133.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,474832,201501725,1,453286,L,False,0,7.25,68,"14 mph, Out to RF",-2,-2,0,0,-2,-2,0,0,0,0,0,0,0.0,2.0
2359,14.0,1,FF,2015130133.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,474832,201501725,1,453286,L,False,0,7.25,68,"14 mph, Out to RF",-2,2,-2,2,0,0,0,0,0,0,0,0,0.0,2.0
2360,14.0,0,FF,2015130134.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,457763,201501725,1,453286,R,False,0,7.25,68,"14 mph, Out to RF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,2.0
2361,14.0,0,SL,2015130134.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,457763,201501725,1,453286,R,False,0,7.25,68,"14 mph, Out to RF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,2.0
2362,2.0,0,SL,2015130134.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,457763,201501725,1,453286,R,False,0,7.25,68,"14 mph, Out to RF",1,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0
2363,13.0,0,CH,2015130134.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,457763,201501725,1,453286,R,False,0,7.25,68,"14 mph, Out to RF",-2,2,0,0,-2,2,0,0,0,0,0,0,0.0,2.0
2364,12.0,0,FF,2015130134.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,457763,201501725,1,453286,R,False,0,7.25,68,"14 mph, Out to RF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,2.0
2365,4.0,0,SL,2015130134.0,3.0,2.0,1.0,6.0,1.0,0.0,0.0,457763,201501725,1,453286,R,False,0,7.25,68,"14 mph, Out to RF",0,1,0,0,0,0,0,1,0,0,0,0,0.0,2.0
2366,8.0,0,SL,2015130135.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,452254,201501725,1,453286,R,False,0,7.25,68,"14 mph, Out to RF",-1,0,0,0,0,0,-1,0,0,0,0,0,0.0,2.0
2367,14.0,0,SL,2015130135.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,452254,201501725,1,453286,R,False,0,7.25,68,"14 mph, Out to RF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,2.0
2368,13.0,0,SL,2015130135.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,452254,201501725,1,453286,R,False,0,7.25,68,"14 mph, Out to RF",-2,2,0,0,0,0,-2,2,0,0,0,0,0.0,2.0
2369,14.0,0,SL,2015130135.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,452254,201501725,1,453286,R,False,0,7.25,68,"14 mph, Out to RF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,2.0
2370,8.0,0,FF,2015130135.0,2.0,2.0,2.0,5.0,0.0,0.0,1.0,452254,201501725,1,453286,R,False,0,7.25,68,"14 mph, Out to RF",-1,0,-1,0,0,0,0,0,0,0,0,0,0.0,2.0
2371,7.0,0,FF,2015130140.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,543063,201501725,2,453286,L,False,0,7.25,68,"14 mph, Out to RF",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0,2.0
2372,11.0,0,CH,2015130140.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,543063,201501725,2,453286,L,False,0,7.25,68,"14 mph, Out to RF",2,-2,0,0,2,-2,0,0,0,0,0,0,0.0,2.0
2373,14.0,0,CH,2015130140.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,543063,201501725,2,453286,L,False,0,7.25,68,"14 mph, Out to RF",-2,2,0,0,-2,2,0,0,0,0,0,0,0.0,2.0
2374,1.0,0,FF,2015130140.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,543063,201501725,2,453286,L,False,0,7.25,68,"14 mph, Out to RF",1,-1,1,-1,0,0,0,0,0,0,0,0,0.0,2.0
2375,11.0,0,FF,2015130140.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,543063,201501725,2,453286,L,False,0,7.25,68,"14 mph, Out to RF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,2.0
2376,4.0,1,FF,2015130140.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,543063,201501725,2,453286,L,False,0,7.25,68,"14 mph, Out to RF",0,-1,0,-1,0,0,0,0,0,0,0,0,0.0,2.0
2377,13.0,0,FF,2015130141.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,452239,201501725,2,453286,R,False,0,7.25,68,"14 mph, Out to RF",-2,2,-2,2,0,0,0,0,0,0,0,0,0.0,2.0
2378,4.0,0,SL,2015130141.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,452239,201501725,2,453286,R,False,0,7.25,68,"14 mph, Out to RF",0,1,0,0,0,0,0,1,0,0,0,0,0.0,2.0
2379,14.0,0,SL,2015130141.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,452239,201501725,2,453286,R,False,0,7.25,68,"14 mph, Out to RF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,2.0
2380,14.0,1,FF,2015130141.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,452239,201501725,2,453286,R,False,0,7.25,68,"14 mph, Out to RF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,2.0
2381,11.0,0,FF,2015130142.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,501303,201501725,2,453286,L,False,0,7.25,68,"14 mph, Out to RF",2,-2,2,-2,0,0,0,0,0,0,0,0,1.0,3.0
2382,11.0,0,FF,2015130142.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,501303,201501725,2,453286,L,False,0,7.25,68,"14 mph, Out to RF",2,-2,2,-2,0,0,0,0,0,0,0,0,1.0,3.0
2383,13.0,0,FF,2015130142.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,501303,201501725,2,453286,L,False,0,7.25,68,"14 mph, Out to RF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,1.0,3.0
2384,14.0,0,CH,2015130142.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,501303,201501725,2,453286,L,False,0,7.25,68,"14 mph, Out to RF",-2,2,0,0,-2,2,0,0,0,0,0,0,1.0,3.0
2385,13.0,0,FF,2015130142.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,501303,201501725,2,453286,L,False,0,7.25,68,"14 mph, Out to RF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,1.0,3.0
2386,11.0,0,FF,2015130142.0,1.0,2.0,0.0,6.0,0.0,1.0,0.0,501303,201501725,2,453286,L,False,0,7.25,68,"14 mph, Out to RF",2,-2,2,-2,0,0,0,0,0,0,0,0,1.0,3.0
2387,14.0,0,CH,2015130142.0,1.0,2.0,0.0,7.0,0.0,1.0,0.0,501303,201501725,2,453286,L,False,0,7.25,68,"14 mph, Out to RF",-2,2,0,0,-2,2,0,0,0,0,0,0,1.0,3.0
2388,14.0,1,SL,2015130142.0,2.0,2.0,0.0,8.0,0.0,1.0,0.0,501303,201501725,2,453286,L,False,0,7.25,68,"14 mph, Out to RF",-2,2,0,0,0,0,-2,2,0,0,0,0,1.0,3.0
2389,5.0,0,FF,2015130143.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,430912,201501725,2,453286,R,False,0,7.25,68,"14 mph, Out to RF",0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0
2390,4.0,0,FF,2015130143.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,430912,201501725,2,453286,R,False,0,7.25,68,"14 mph, Out to RF",0,1,0,1,0,0,0,0,0,0,0,0,1.0,3.0
2391,7.0,1,CH,2015130144.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,453923,201501725,2,453286,L,False,0,7.25,68,"14 mph, Out to RF",-1,-1,0,0,-1,-1,0,0,0,0,0,0,1.0,3.0
2392,14.0,0,SL,2015130145.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,622110,201501725,2,453286,R,False,0,7.25,68,"14 mph, Out to RF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,3.0,5.0
2393,14.0,0,SL,2015130145.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,622110,201501725,2,453286,R,False,0,7.25,68,"14 mph, Out to RF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,3.0,5.0
2394,5.0,1,FF,2015130145.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,622110,201501725,2,453286,R,False,0,7.25,68,"14 mph, Out to RF",0,0,0,0,0,0,0,0,0,0,0,0,3.0,5.0
2395,9.0,0,CU,2015130146.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,474832,201501725,2,453286,L,False,0,7.25,68,"14 mph, Out to RF",-1,1,0,0,0,0,0,0,0,0,-1,1,4.0,6.0
2396,9.0,0,FF,2015130147.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,457763,201501725,2,453286,R,False,0,7.25,68,"14 mph, Out to RF",-1,-1,-1,-1,0,0,0,0,0,0,0,0,4.0,6.0
2397,14.0,0,SL,2015130147.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,457763,201501725,2,453286,R,False,0,7.25,68,"14 mph, Out to RF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,4.0,6.0
2398,13.0,0,FF,2015130147.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,457763,201501725,2,453286,R,False,0,7.25,68,"14 mph, Out to RF",-2,2,-2,2,0,0,0,0,0,0,0,0,4.0,6.0
2399,14.0,0,SL,2015130147.0,2.0,1.0,2.0,4.0,0.0,0.0,1.0,457763,201501725,2,453286,R,False,0,7.25,68,"14 mph, Out to RF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,4.0,6.0
2400,4.0,1,FF,2015130151.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,452254,201501725,3,453286,R,False,0,7.25,68,"14 mph, Out to RF",0,1,0,1,0,0,0,0,0,0,0,0,4.0,6.0
2401,14.0,0,CU,2015130152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,543063,201501725,3,453286,L,False,0,7.25,68,"14 mph, Out to RF",-2,2,0,0,0,0,0,0,0,0,-2,2,5.0,7.0
2402,1.0,0,FF,2015130152.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,543063,201501725,3,453286,L,False,0,7.25,68,"14 mph, Out to RF",1,-1,1,-1,0,0,0,0,0,0,0,0,5.0,7.0
2403,11.0,0,CU,2015130152.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,543063,201501725,3,453286,L,False,0,7.25,68,"14 mph, Out to RF",2,-2,0,0,0,0,0,0,0,0,2,-2,5.0,7.0
2404,13.0,0,CH,2015130152.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,543063,201501725,3,453286,L,False,0,7.25,68,"14 mph, Out to RF",-2,-2,0,0,-2,-2,0,0,0,0,0,0,5.0,7.0
2405,5.0,0,CH,2015130152.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,543063,201501725,3,453286,L,False,0,7.25,68,"14 mph, Out to RF",0,0,0,0,0,0,0,0,0,0,0,0,5.0,7.0
2406,9.0,0,SL,2015130153.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,452239,201501725,3,453286,R,False,0,7.25,68,"14 mph, Out to RF",-1,-1,0,0,0,0,-1,-1,0,0,0,0,5.0,7.0
2407,14.0,0,FF,2015130154.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,501303,201501725,3,453286,L,False,0,7.25,68,"14 mph, Out to RF",-2,2,-2,2,0,0,0,0,0,0,0,0,5.0,7.0
2408,4.0,0,FF,2015130154.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,501303,201501725,3,453286,L,False,0,7.25,68,"14 mph, Out to RF",0,-1,0,-1,0,0,0,0,0,0,0,0,5.0,7.0
2409,11.0,0,FF,2015136396.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453568,201501806,1,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0
2410,1.0,0,FF,2015136396.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,453568,201501806,1,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",1,-1,1,-1,0,0,0,0,0,0,0,0,0.0,0.0
2411,12.0,0,FF,2015136396.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,453568,201501806,1,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0
2412,4.0,0,FF,2015136396.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,453568,201501806,1,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",0,-1,0,-1,0,0,0,0,0,0,0,0,0.0,0.0
2413,14.0,0,CH,2015136396.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,453568,201501806,1,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",-2,2,0,0,-2,2,0,0,0,0,0,0,0.0,0.0
2414,13.0,0,FF,2015136396.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,453568,201501806,1,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0
2415,14.0,0,FF,2015136396.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,453568,201501806,1,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",-2,2,-2,2,0,0,0,0,0,0,0,0,0.0,0.0
2416,5.0,0,FF,2015136396.0,3.0,2.0,0.0,8.0,0.0,0.0,0.0,453568,201501806,1,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2417,14.0,0,CU,2015136397.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,408314,201501806,1,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",-2,2,0,0,0,0,0,0,0,0,-2,2,0.0,0.0
2418,2.0,0,FF,2015136397.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,408314,201501806,1,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2419,14.0,0,FF,2015136398.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,471865,201501806,1,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",-2,2,-2,2,0,0,0,0,0,0,0,0,0.0,0.0
2420,12.0,0,FF,2015136398.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,471865,201501806,1,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0
2421,14.0,0,CH,2015136398.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,471865,201501806,1,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",-2,2,0,0,-2,2,0,0,0,0,0,0,0.0,0.0
2422,11.0,0,FF,2015136398.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,471865,201501806,1,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0
2423,11.0,0,FF,2015136398.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,471865,201501806,1,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0
2424,11.0,0,FF,2015136399.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,571448,201501806,1,453286,R,False,0,6.683333333333334,83,"5 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0
2425,6.0,0,FF,2015136399.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,571448,201501806,1,453286,R,False,0,6.683333333333334,83,"5 mph, Out to LF",0,-1,0,-1,0,0,0,0,0,0,0,0,0.0,0.0
2426,11.0,0,FF,2015136403.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,572019,201501806,2,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0
2427,14.0,0,FF,2015136404.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,473724,201501806,2,453286,R,False,0,6.683333333333334,83,"5 mph, Out to LF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0
2428,7.0,0,FF,2015136404.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,473724,201501806,2,453286,R,False,0,6.683333333333334,83,"5 mph, Out to LF",-1,1,-1,1,0,0,0,0,0,0,0,0,0.0,0.0
2429,14.0,0,FF,2015136404.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,473724,201501806,2,453286,R,False,0,6.683333333333334,83,"5 mph, Out to LF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0
2430,7.0,0,FF,2015136404.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,473724,201501806,2,453286,R,False,0,6.683333333333334,83,"5 mph, Out to LF",-1,1,-1,1,0,0,0,0,0,0,0,0,0.0,0.0
2431,14.0,0,SL,2015136405.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,518614,201501806,2,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",-2,2,0,0,0,0,-2,2,0,0,0,0,0.0,0.0
2432,14.0,0,FF,2015136405.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,518614,201501806,2,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",-2,2,-2,2,0,0,0,0,0,0,0,0,0.0,0.0
2433,13.0,0,FF,2015136405.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,518614,201501806,2,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0
2434,5.0,0,FF,2015136405.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,518614,201501806,2,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2435,14.0,0,FC,2015136405.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,518614,201501806,2,453286,L,False,0,6.683333333333334,83,"5 mph, Out to LF",-2,2,0,0,0,0,0,0,-2,2,0,0,0.0,0.0
2436,2.0,0,FF,2015136406.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,572863,201501806,2,453286,R,False,0,6.683333333333334,83,"5 mph, Out to LF",1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2437,13.0,0,SL,2015136406.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,572863,201501806,2,453286,R,False,0,6.683333333333334,83,"5 mph, Out to LF",-2,2,0,0,0,0,-2,2,0,0,0,0,0.0,0.0
